"id","review_text","rating","product_release_id","body_intensity","acidity_intensity","sweetness_intensity","finish_intensity","created_at","updated_at"
768,"Absolutely fantastic as an espresso. Well balanced, fruit forward and ends with a lovely black tea finish. Made by Yadi @ Fika Cafe in Toronto.",4.0,1697,3.0,5.0,3.0,2.0,2019-09-28 14:51:32.014,2019-09-28 14:51:32.014
769,"",4.0,511,4.0,4.0,4.0,3.0,2019-09-28 16:43:53.985,2019-09-28 16:43:53.985
770,"Definitely on the chocolately side of things. A more classic profile with a lot more sweetness. Would be a great introductory coffee.

Enjoyed at SAN Coffee Room in Toronto.",3.0,2458,4.0,2.0,3.0,2.0,2019-09-28 18:28:39.406,2019-09-28 18:28:39.406
771,"Interesting marshmallow forward that turns into salted caramel with a dark chocolate finish. A nice approachable Rwandan coffee.

Enjoyed on bar at the SAN coffee room in Toronto.",3.5,2115,3.0,2.0,2.0,3.0,2019-09-28 18:37:30.246,2019-09-28 18:37:30.246
772,Blown away by this China coffee! Black tea notes alongside juicy berry fruits. Aftertaste let it down a little but an amazing coffee nonetheless. ,5.0,663,4.0,5.0,5.0,4.0,2019-09-29 02:30:04.067,2019-09-29 02:30:04.067
773,"",3.0,2082,2.0,5.0,3.0,2.0,2019-09-29 06:12:10.520,2019-09-29 06:12:10.520
774,"Fantastic as a single origin espresso. Wonderful cinnamon and fruit flavours. Very well balanced.

Enjoyed at Brodflour in Toronto.",4.0,2393,4.0,4.0,3.0,3.0,2019-09-29 14:10:56.870,2019-09-29 14:10:56.870
775,"The dry aromatics of this coffee were loaded with fruity pebbles and a hint of brown sugar. When brewed, the coffee is fruit forward as it cools and spice forward when hot. A nice tea like body with a relatively short finish. 

Brewed on a V60 using the Hoffman recipe.

Time: 2:50
Grind size: 17 on an Encore
Temp: 98c
Bloom: 60ml for 45s
Ratio: 1:17 (16.5g : 288ml)",3.5,2103,2.0,3.0,2.0,2.0,2019-10-01 14:13:21.786,2019-10-01 14:13:21.786
776,Excellent espresso blend ! A bit too light for lattes but coming out perfectly in cappuccino.,4.5,2246,0.0,0.0,0.0,0.0,2019-10-02 11:54:06.516,2019-10-02 11:54:06.516
777,"",3.0,1249,0.0,0.0,0.0,0.0,2019-10-02 16:11:52.620,2019-10-02 16:11:52.620
778,"",4.5,2414,0.0,0.0,0.0,0.0,2019-10-02 16:13:05.794,2019-10-02 16:13:05.794
779,"I’ve ordered this for the office a few times and it’s the only coffee that has had people commenting on it. Mostly served as an espresso, its a big favourite in the office.  ",5.0,2313,0.0,0.0,0.0,0.0,2019-10-02 16:14:21.174,2019-10-02 16:14:21.174
780,I like this as a cold brew. It’s had mixed reactions in the office as espresso. I prefer it as cold brew,4.0,1907,0.0,0.0,0.0,0.0,2019-10-02 16:16:49.224,2019-10-02 16:16:49.224
781,"",2.0,1906,0.0,0.0,0.0,0.0,2019-10-02 16:17:25.581,2020-02-07 15:40:11.877
782,"",4.0,1562,0.0,0.0,0.0,0.0,2019-10-02 16:17:41.381,2019-10-02 16:17:41.381
783,Maybe my second favourite coffee. Tried it first as a pour over and it was incredible. I’ve had it as espresso since and it’s really good but not as good as the pour over. ,5.0,2230,0.0,0.0,0.0,0.0,2019-10-02 16:20:49.861,2019-10-02 16:20:49.861
784,"Great Ethiopian coffee from the newly established Monkland! This is a sign of good things to come. Well balanced, nice and fruity without too much acidity and a wonderful tea like quality. Exactly what you’d expect from a washed Ethiopian Sidama.",4.0,2700,2.0,3.0,2.0,3.0,2019-10-02 20:08:37.316,2019-10-02 20:08:37.316
785,"Enjoyed as an Espresso at Monkland’s launch at Cafe Elementaire in NDG.

Well balanced and a nice all-around single origin espresso. A safe bet if you’re looking for something that walks the line of approachable yet punchy!",3.0,2701,3.0,4.0,3.0,3.0,2019-10-02 20:10:34.410,2019-10-02 20:10:34.410
786,"",4.0,2701,4.0,4.0,4.0,5.0,2019-10-03 03:34:59.342,2019-10-03 03:34:59.342
787,"",4.0,1678,0.0,0.0,0.0,0.0,2019-10-05 00:51:56.593,2019-10-05 00:51:56.593
788,Coffee from nomad never fail me. This coffee is sweet with balance of acidity. The body is medium-low which brings me brightness. Hint of violet flowers also gives a very good scent. ,5.0,2057,3.0,4.0,5.0,4.0,2019-10-05 08:10:46.277,2019-10-05 08:10:46.277
789,Underdevelopment ,2.0,2536,2.0,5.0,2.0,1.0,2019-10-05 11:25:24.605,2019-10-05 11:25:24.605
790,"",4.0,1944,0.0,0.0,0.0,0.0,2019-10-06 19:16:42.676,2019-10-06 19:16:42.676
791,"I’m positive that this is one of the best coffees I’ve ever had, and I’m having a hard time remembering one that I’ve enjoyed more. Maybe it’s the story behind it, maybe it’s the scarce quantity, or maybe it’s just that good. 

So juicy, so sweet, so damn good. ",5.0,1595,4.0,3.0,5.0,4.0,2019-10-07 11:31:59.162,2019-10-07 11:31:59.162
792,"This coffee was unfortunately underwhelming. I couldn’t get great results from any pour over method, and the best cups I got were on the Aeropress. Lacking the sweetness I’d expect from both the roaster and the origin.",2.5,1750,3.0,2.0,2.0,2.0,2019-10-07 11:34:55.480,2019-10-07 11:34:55.480
793,"I appreciate Propeller joining the collaboration to purchase this coffee, but it’s a little too developed to appreciate everything these farmers have to offer. Unfortunately that’s been the case with most Propeller coffees I’ve tried. ",2.5,2414,5.0,2.0,2.0,4.0,2019-10-07 11:37:37.779,2019-10-07 11:37:37.779
794,One of Toronto’s best does it again. This is a classic yet clean natural Ethiopian. I’ll miss this bag when it’s gone. ,5.0,2780,3.0,3.0,5.0,4.0,2019-10-07 11:39:43.980,2019-10-07 11:39:43.980
795,"One of the cleanest naturals I can recall, and an unconventional approach to natural Ethiopians. This coffee exchanges the classic blueberries for raspberries, and it’s the perfect balance of sweetness and acidity (just like real raspberries are!)",5.0,2790,4.0,4.0,5.0,5.0,2019-10-07 11:42:12.329,2019-10-07 11:42:12.329
796,"A solid Guatemalan coffee with a nice balance of citrus and richer, chocolate notes. 

Enjoyed as a V60",3.5,2277,3.0,3.0,4.0,3.0,2019-10-07 16:52:01.542,2019-10-07 16:52:01.542
797,"Definitely not a bad coffee, just not a great one. I've enjoyed it although I can't say I'll remember it. Very light bodied with mild sweetness and raspberry like acidify. Finish doesn't really go on",3.0,2247,2.0,4.0,3.0,1.0,2019-10-09 01:40:48.991,2019-10-09 01:40:48.991
798,"Nice Kenian, but I wouldn't go with the recipe La Cabra is suggesting for V60, with the ratio of 1:14. This coffee tastes better with 1:17",3.5,1923,3.0,5.0,3.0,4.0,2019-10-09 11:12:55.104,2019-10-09 11:12:55.104
799,"This is such an incredibly balanced coffee. I had some trouble dialing it in at first but finally settled on a tighter than normal ratio for me @ 1:15. It really brought out the full impact and nuance of the cup. Still very tea like in mouthfeel without sacrificing a juicy texture. 

Brewed in a V60, 16g : 240ml, 2:45min, Hoffman recipe ",4.5,2746,2.0,3.0,4.0,2.0,2019-10-09 13:21:46.048,2019-10-09 13:23:18.517
800,"",5.0,2054,4.0,3.0,4.0,5.0,2019-10-09 16:18:17.488,2019-10-09 16:18:17.488
801,"",3.5,2053,3.0,3.0,4.0,3.0,2019-10-09 16:20:26.582,2019-10-09 16:20:26.582
802,"Another knockout from Hatch! Well developed, punchy and balanced. A great mix of tea-like qualities in flavour and a heavier body. 

Brewed in a V60 at 1:17 (16g : 272ml), brew time 3:00, 100c water using the Hoffman recipe.",4.0,2654,3.0,4.0,3.0,4.0,2019-10-10 16:39:45.936,2019-10-10 16:39:45.936
803,"A nicely balanced washed Ethiopian! Lovely clean, faint tamarind/bergamot like acidity that trails off into a black tea and ends with almond and chocolate.

Brewed in a V60, 1:16 (16g : 256ml), 3:15m, 100c using the Hoffman recipe.",3.0,2637,3.0,2.0,3.0,2.0,2019-10-11 14:32:00.727,2019-10-11 14:32:00.727
804,Underdevelopment ,2.0,2400,2.0,5.0,1.0,5.0,2019-10-11 14:36:02.502,2019-10-11 14:36:02.502
805,"This natural was pretty clean, and overall very pleasant brewed as a v60. I liked that it wasn’t muddy, and had a nice rich sweetness. ",3.5,2841,3.0,2.0,4.0,1.0,2019-10-11 17:15:55.540,2019-10-11 17:15:55.540
806,Not what you’d expect from a natural Gesha at all. Very clean and earthy with a nice Tobacco flavour and bittersweet chocolate.,4.0,2841,4.0,2.0,2.0,3.0,2019-10-11 17:16:33.431,2019-10-11 17:16:33.431
807,"",4.0,1911,3.0,4.0,5.0,2.0,2019-10-11 17:27:01.484,2019-10-11 17:27:01.484
808,A clean washed Gesha that’s heavily on the classic side! Something that you don’t typically associate with Gesha’s. A hint of acidity very reminiscent of dried fruits and black tea with a nice dark chocolate finish.,3.5,2842,4.0,3.0,2.0,3.0,2019-10-12 14:06:06.570,2019-10-12 14:06:06.570
809,"Good tasting coffee with milk chocolate sweetness, cherry/raspberry-like acidity and hints of bakers choc. Syrupy and not an overpowering fermentation taste, which may or may not be your thing. ",3.0,1728,4.0,3.0,4.0,2.0,2019-10-12 16:26:13.322,2019-10-12 16:26:13.322
810,"Incredibly clean, complex and just a joy to drink. 

Wonderful berry acidity that turns into a lemon grass and anise herb-y-ness and ends with a honey sweetness.

I want this coffee while sitting in a ray of sunlight on a chill fall morning while listening to the sounds of the city waking up.

Brew method: V60, 1:16 (23g : 368ml), 3:05m, 100c, Hoffman Recipe",4.0,2786,3.0,4.0,5.0,4.0,2019-10-13 14:51:21.866,2019-10-13 14:51:47.463
811,"Really interesting coffee! Lots of cherry sweetness, some fermentation but not as intense as a natural coffee. Finishes on a dark chocolate, semi bitter note. I feel like this would be very nice as an iced coffee. ",4.5,2786,2.0,2.0,5.0,1.0,2019-10-13 15:36:04.197,2019-10-13 15:36:04.197
812,"",4.0,2495,4.0,4.0,5.0,3.0,2019-10-14 21:14:42.130,2019-10-14 21:14:42.130
813,This is so up my alley. Like a fresh raspberry tea with a nice citrus and black tea that ends in caramel and milk chocolate.,4.5,2334,2.0,3.0,4.0,3.0,2019-10-14 22:52:20.866,2019-10-14 22:52:20.866
814,Very clean and elegant coffee,4.0,2286,2.0,2.0,3.0,4.0,2019-10-15 13:36:00.549,2019-10-15 13:36:00.549
815,"",4.0,1542,3.0,3.0,3.0,2.0,2019-10-15 17:07:02.063,2019-10-15 17:07:02.063
816,Balanced cup with a surprisingly strong body. Acidity is present but not very forward like many other Kenya's. Strong notes of cola and black cherry with wine undertones. ,4.0,2768,4.0,3.0,4.0,4.0,2019-10-15 22:01:43.871,2019-10-15 22:07:50.644
817,Solid sweet round ❤️,4.0,2771,3.0,2.0,4.0,4.0,2019-10-16 14:01:36.090,2019-10-16 14:01:36.090
818,"",4.0,2390,4.0,4.0,4.0,4.0,2019-10-16 14:02:07.453,2019-10-16 14:02:07.453
819,"",4.5,1922,3.0,3.0,4.0,4.0,2019-10-17 06:23:46.884,2019-10-17 06:23:46.884
820,"",4.5,2080,4.0,4.0,3.0,3.0,2019-10-17 06:24:45.497,2019-10-17 06:24:45.497
821,"Very well balanced coffee with crazy fruity and acidic notes, I brewed it with the V60 but also super sweet and nice adicity for espresso, very light roast",4.5,1864,4.0,4.0,4.0,5.0,2019-10-18 10:59:05.889,2019-10-18 11:02:45.827
822,Very bright for being a natural. I got super high extraction for both espresso and V60. Highly recomended. Very fine acidity and fruity notes,4.5,1759,3.0,5.0,5.0,4.0,2019-10-18 11:01:58.365,2019-10-18 11:01:58.365
823,"",3.0,1593,0.0,0.0,0.0,0.0,2019-10-18 11:58:46.024,2019-10-18 11:58:46.024
824,"",3.5,2723,0.0,0.0,0.0,0.0,2019-10-18 18:31:37.581,2019-10-18 18:31:37.581
825,"",4.0,1703,2.0,2.0,3.0,4.0,2019-10-19 13:50:34.929,2019-10-20 04:32:05.109
826,"",4.0,2446,2.0,2.0,3.0,3.0,2019-10-19 13:53:04.095,2019-10-19 13:53:04.095
827,"Very clean, bright and sweet. Tea like body. Enjoyed a sample at the ECCM.",4.0,1331,2.0,4.0,4.0,2.0,2019-10-19 16:26:30.830,2019-10-19 16:26:30.830
828,"Tried this as pour over at ECCM 19
Chocolatey and smooth ",4.0,1134,0.0,0.0,0.0,0.0,2019-10-19 17:48:09.553,2019-10-19 17:48:09.553
829,"",3.0,2073,0.0,0.0,0.0,0.0,2019-10-19 17:49:26.841,2019-10-19 17:49:26.841
830,"",3.0,2701,0.0,0.0,0.0,0.0,2019-10-19 17:50:08.275,2019-10-19 17:50:08.275
831,Had this as pourover at ECCM 19. It was the anerobic processed version of this which was different. Cinnamon notes were subtle. ,4.5,292,0.0,0.0,0.0,0.0,2019-10-19 17:52:31.372,2019-10-19 17:52:31.372
832,"",4.0,886,0.0,0.0,0.0,0.0,2019-10-19 18:30:23.055,2019-10-19 18:30:23.055
833,"",5.0,1866,2.0,2.0,4.0,5.0,2019-10-19 19:38:22.515,2019-10-19 19:38:22.515
834,A nicely layered Ethiopian with wonderful tea like qualities.,4.0,2301,2.0,3.0,4.0,3.0,2019-10-20 16:34:14.867,2019-10-20 16:34:14.867
835,"Surprisingly big gesha beans. I brewed 14.6/238gr in 4’, a bit coarser would have given a better extraction, however really delicate and bright, could taste all the apricot, pineapple and orange cup notes for long time",4.5,2373,2.0,4.0,4.0,5.0,2019-10-20 16:56:15.894,2019-10-20 16:56:15.894
836,By now made it as espresso and could get really high extraction with very well balanced acidity-sweetness. Could taste the fruity and nutty cup notes with a pleasant after taste,4.5,2567,3.0,4.0,4.0,3.0,2019-10-20 16:59:02.841,2019-10-20 16:59:02.841
837,"",3.0,2001,3.0,2.0,1.0,2.0,2019-10-20 17:02:19.917,2019-10-20 17:02:19.917
838,"",4.0,2888,2.0,5.0,3.0,4.0,2019-10-21 07:01:44.290,2019-10-21 07:01:44.290
839,"",4.0,2750,2.0,2.0,3.0,3.0,2019-10-21 09:14:48.300,2019-10-21 09:14:48.300
840,"",4.5,2867,3.0,3.0,4.0,4.0,2019-10-22 07:09:57.682,2020-05-11 13:11:03.552
841,"This opens up into a beautiful, floral, sweet and clean cup as it cools. A great Ethiopian coffee from a wonderful region 👌

Brewed using the Hoffman recipe. 1:17 (16g : 272ml), 3:45m, 100c",3.5,2846,2.0,2.0,4.0,1.0,2019-10-22 15:16:53.876,2019-10-22 15:16:53.876
842,"",5.0,2701,0.0,0.0,0.0,0.0,2019-10-22 21:54:01.780,2019-10-22 21:54:01.780
843,"",5.0,2700,0.0,0.0,0.0,0.0,2019-10-22 21:54:11.832,2019-10-22 21:54:11.832
844,"",5.0,2113,2.0,2.0,4.0,3.0,2019-10-23 16:44:32.410,2019-10-23 16:44:32.410
845,"",4.0,2813,4.0,3.0,4.0,3.0,2019-10-24 00:39:18.944,2019-11-24 15:16:35.547
846,One of my favorites from AZs best!,5.0,3029,2.0,4.0,3.0,4.0,2019-10-24 06:21:08.218,2019-10-24 06:21:08.218
847,"",5.0,2700,0.0,0.0,0.0,0.0,2019-10-24 11:17:03.881,2019-10-24 11:17:03.881
848,"",5.0,2701,0.0,0.0,0.0,0.0,2019-10-24 11:17:20.218,2019-10-24 11:17:20.218
849,A nice tea-like Kenyan coffee with a slight punch of fruit on the front palate. Ends with bitter sweet chocolate and graham cracker.,3.0,2625,2.0,3.0,2.0,2.0,2019-10-24 14:30:56.486,2019-10-24 14:30:56.486
850,"Best filter cup I have ever had. I used the 4:6 recipe v60, very coarse grind and used 4 pours of 45gr for the 60%, 3’30”. 1.35% tds 18% extraction. I will grind finner next time for checking, but the cup is super clean with very blackcurrant and orange taste and super amazing after taste. ",5.0,2352,2.0,4.0,5.0,5.0,2019-10-25 10:12:43.546,2019-10-25 10:12:43.546
851,"",5.0,2165,3.0,2.0,5.0,2.0,2019-10-26 04:41:56.220,2019-10-26 04:41:56.220
852,"",4.0,2353,3.0,3.0,3.0,3.0,2019-10-26 04:44:35.740,2019-10-26 04:44:35.740
853,"",3.0,2318,2.0,4.0,3.0,3.0,2019-10-26 11:45:57.712,2019-10-26 11:45:57.712
854,Ne,4.5,2813,4.0,3.0,4.0,4.0,2019-10-26 11:47:44.184,2019-10-26 11:48:14.737
855,"Incredibly clean, well balanced and not overly acidic. A lovely sugar sprinkled dried fruit on the front that ends with a hint hibiscus and black tea.

Brewed on the V60 using the Hoffman recipe.

Ratio: 1:16 (25g : 400ml)
Time: 3:50
Temp: 100c",4.0,1879,3.0,2.0,3.0,3.0,2019-10-27 14:08:50.083,2019-10-27 14:08:50.083
856,"",4.0,1917,2.0,3.0,3.0,3.0,2019-10-29 09:17:36.195,2019-10-29 09:17:36.195
857,"",5.0,1284,0.0,0.0,0.0,0.0,2019-10-29 23:26:23.146,2019-10-29 23:26:23.146
858,"",4.5,2574,4.0,4.0,3.0,2.0,2019-10-29 23:30:04.717,2019-11-24 15:15:37.722
859,"",3.5,2906,3.0,2.0,2.0,3.0,2019-10-30 12:24:42.728,2019-10-30 12:24:42.728
860,"The development is pushed a little too far for my taste. However as the base to a cappuccino it works quite well! The chocolate flavours pair nicely and the slight acidity emphasizes the little that’s in steamed milk,

If you’re looking for something a little more classic with a dash of acidity, this is a good starting point!",3.0,1683,4.0,2.0,1.0,3.0,2019-10-30 13:36:43.604,2019-10-30 13:36:43.604
861,"",4.0,2083,2.0,2.0,3.0,4.0,2019-10-31 10:02:05.372,2019-10-31 10:02:05.372
862,"",4.5,1183,3.0,2.0,3.0,4.0,2019-10-31 10:03:09.862,2019-10-31 10:03:09.862
863,"",5.0,751,2.0,2.0,4.0,4.0,2019-10-31 10:04:16.071,2019-10-31 10:04:16.071
864,"",4.0,626,2.0,2.0,4.0,4.0,2019-10-31 10:07:01.280,2019-10-31 10:07:01.280
865,"Had this at Black fox in NYC on espresso, the shot I had was well balanced, super sweet, and had one of the nicest aftertaste I've seen. Definitely want to have more square mile after that! This was my first time.",4.0,2388,3.0,2.0,5.0,4.0,2019-10-31 20:05:22.623,2019-11-22 01:58:59.119
866,"",3.5,2421,0.0,0.0,0.0,0.0,2019-10-31 20:17:01.925,2019-11-22 01:58:59.133
867,"A nice balanced, clean and tea-like natural Ethiopian!

Enjoyed as batch brew filter @ September Cafe in Montreal.",3.5,2906,3.0,2.0,3.0,3.0,2019-11-01 14:32:00.716,2019-11-01 14:32:00.716
868,"",4.0,2319,3.0,3.0,4.0,2.0,2019-11-01 15:07:30.706,2019-11-01 15:07:30.706
869,"Wow. Blown away by this one. It reminds me of a cherry cordial with a sprinkle of nutmeg on a foundation of oolong tea. I’m not even sure that makes sense but I think that’s because this coffee doesn’t make sense.

If you’re looking for something with a unique balance of textures and flavours this is it.

Brewed on a V60 with the Hoffman recipe: 1:16 (16g : 256ml), 100c, 2:50m",4.5,3018,4.0,2.0,4.0,3.0,2019-11-01 17:40:27.064,2019-11-01 17:42:27.955
870,"This coffee is very versatile, and comes out nice as a shot of espresso, or as a filter brew. It’s balanced, and has a low acidity and nice body. I’m a big fan of rich coffees, and this one is right in my wheelhouse. Could do with a tad more sweetness, but that might just be my brews! ",3.5,2123,3.0,2.0,3.0,3.0,2019-11-01 18:56:11.701,2019-11-01 18:56:11.701
872,İ love barn🖤,4.5,3146,0.0,0.0,0.0,0.0,2019-11-03 18:32:38.750,2019-11-03 18:32:38.750
873,"",5.0,3146,0.0,0.0,0.0,0.0,2019-11-05 14:37:16.173,2019-11-05 14:37:39.508
874,"Really liked this Coffee. Great und silky
 texture. ",4.5,2166,3.0,2.0,4.0,4.0,2019-11-05 14:44:17.681,2019-11-05 14:44:17.681
875,"",4.0,1935,3.0,2.0,4.0,4.0,2019-11-05 14:44:40.769,2019-11-05 14:44:40.769
876,"",3.0,2922,4.0,2.0,3.0,3.0,2019-11-05 16:04:58.619,2019-11-05 16:04:58.619
877,"A nice stone fruit acidity and black tea flavour that ends with a caramel and dark chocolate finish. The mouth feel is that if a milky black tea.

Enjoyed at Cafe Eclair in Montreal on V60",3.5,3145,3.0,2.0,2.0,3.0,2019-11-05 20:40:00.772,2019-11-05 20:40:00.772
878,"",4.0,3145,3.0,4.0,4.0,4.0,2019-11-05 21:19:45.174,2019-11-05 21:19:45.174
879,"This coffee to me tastes pretty toasty. I had it on a batch brew and it came out as very well bodied, but very heavy on flavours related to burnt bread. I feel it would come out better on espresso probably.",2.5,2905,4.0,1.0,3.0,1.0,2019-11-06 13:36:02.897,2019-11-22 01:58:59.059
880,"A dependable blend from Pilot. A nice mix of fruit acidity and chocolately nuttiness. A calming tea-like body with with a bergamot and strawberry acidity.

Enjoyed as a batch brew @ Cafe Nocturne in Montreal",3.0,384,2.0,3.0,2.0,3.0,2019-11-08 15:34:20.114,2019-11-08 15:34:20.114
881,"What a wonderful introduction to Ugandan coffee. A beautiful tea-like body, a hint of acidity that ends with a raisin like quality and a sprinkle of cocoa powder and brown sugar.

Thanks to The Roaster’s Pack for hooking me up with this month’s box!

Enjoyed as a V60, 1:16 (16g : 256ml), 3:00m, 98c water. Using the Hoffman recipe.",3.5,2836,2.0,3.0,3.0,2.0,2019-11-08 18:27:26.198,2019-11-08 18:27:26.198
882,"",4.0,2842,2.0,2.0,3.0,3.0,2019-11-09 13:39:03.816,2019-11-09 13:39:03.816
883,"Mind glowingly good. The tasting notes described by onyx were spot on.

Must try!",4.5,2796,4.0,2.0,4.0,3.0,2019-11-09 19:00:04.267,2019-11-09 19:00:04.267
